index,ticker,quoteType,marketCap,sharesOutstanding,exchange,bookValue,longName,shortName,trailingPE,trailingAnnualDividendYield
697,BLKB,EQUITY,3143108608.0,52021000.0,NMS,8.437,"Blackbaud, Inc.","Blackbaud, Inc.",,0.0
698,BLMN,EQUITY,1919750272.0,89249200.0,NMS,1.812,"Bloomin' Brands, Inc.","Bloomin' Brands, Inc.",15.83947,0.0
699,BLNG,EQUITY,190098752.0,15550000.0,NCM,-0.392,Belong Acquisition Corp.,Belong Acquisition Corp.,,
700,BLNGU,EQUITY,,,NCM,-0.392,Belong Acquisition Corp.,Belong Acquisition Corp.,,
701,BLNGW,EQUITY,,,NCM,0.006,Belong Acquisition Corp.,Belong Acquisition Corp. Warrant,,
702,BLNK,EQUITY,1134760704.0,42200100.0,NCM,5.317,Blink Charging Co.,Blink Charging Co. Common Stock,,
703,BLNKW,EQUITY,,,NCM,,,Blink Charging Co. Warrant,,
704,BLPH,EQUITY,21674638.0,9506420.0,NCM,2.713,"Bellerophon Therapeutics, Inc.","Bellerophon Therapeutics, Inc.",,
705,BLRX,EQUITY,88514608.0,47677100.0,NCM,1.5,BioLineRx Ltd.,BioLineRx Ltd.,,
706,BLSA,EQUITY,187354192.0,14862500.0,NCM,-0.236,BCLS Acquisition Corp.,BCLS Acquisition Corp.,,
707,BLTS,EQUITY,283762496.0,23000000.0,NCM,-0.951,Bright Lights Acquisition Corp.,Bright Lights Acquisition Corp.,,
708,BLTSU,EQUITY,,,NCM,-0.951,Bright Lights Acquisition Corp.,Bright Lights Acquisition Corp.,,
709,BLTSW,EQUITY,,,NCM,,Bright Lights Acquisition Corp.,Bright Lights Acquisition Corp.,,
710,BLU,EQUITY,745264768.0,103353000.0,NMS,1.219,BELLUS Health Inc.,BELLUS Health Inc.,,
711,BLUE,EQUITY,347732192.0,70107296.0,NMS,12.419,"bluebird bio, Inc.","bluebird bio, Inc.",,
712,BLZE,EQUITY,328755008.0,7900000.0,NGM,-0.787,"Backblaze, Inc.","Backblaze, Inc.",,
713,BMAQ,EQUITY,145533760.0,14775000.0,NGM,0.009,Blockchain Moon Acquisition Corp.,Blockchain Moon Acquisition Cor,,
714,BMAQR,EQUITY,,,NGM,0.009,Blockchain Moon Acquisition Corp.,Blockchain Moon Acquisition Cor,,
715,BMAQU,EQUITY,,,NGM,0.009,Blockchain Moon Acquisition Corp.,Blockchain Moon Acquisition Cor,,
716,BMAQW,EQUITY,,,NGM,0.009,Blockchain Moon Acquisition Corp.,Blockchain Moon Acquisition Corp. Warrants,,
717,BMBL,EQUITY,5159569920.0,119799000.0,NMS,12.397,Bumble Inc.,Bumble Inc.,119.957085,
718,BMEA,EQUITY,128087560.0,29044800.0,NMS,6.588,"Biomea Fusion, Inc.","Biomea Fusion, Inc.",,
719,BMRA,EQUITY,57546920.0,12510200.0,NCM,0.704,"Biomerica, Inc.","Biomerica, Inc.",,
720,BMRC,EQUITY,550377088.0,16013300.0,NCM,28.653,Bank of Marin Bancorp,Bank of Marin Bancorp,15.01529,0.026518391
721,BMRN,EQUITY,14553415680.0,183592992.0,NMS,23.24,BioMarin Pharmaceutical Inc.,BioMarin Pharmaceutical Inc.,2201.9443,
722,BND,ETF,,,NGM,,Vanguard Total Bond Market Index Fund ETF Shares,Vanguard Total Bond Market ETF,,
723,BNDW,ETF,,,NGM,,Vanguard Total World Bond ETF,Vanguard Total World Bond ETF,,
724,BNDX,ETF,,,NGM,,Vanguard Total International Bond Index Fund ETF Shares,Vanguard Total International Bo,,
725,BNFT,EQUITY,417211392.0,33430400.0,NGM,-2.433,"Benefitfocus, Inc.","Benefitfocus, Inc.",,
726,BNGO,EQUITY,,,NCM,,"Bionano Genomics, Inc.","Bionano Genomics, Inc.",,
727,BNGOW,EQUITY,,,NCM,,"BioNano Genomics, Inc. WT EXP 082123","Bionano Genomics, Inc.",,
728,BNIX,EQUITY,93486080.0,9424000.0,NCM,0.508,Bannix Acquisition Corp.,Bannix Acquisition Corp.,,
729,BNIXR,EQUITY,,,NCM,0.008,Bannix Acquisition Corp.,Bannix Acquisition Corp.,,
730,BNIXW,EQUITY,,,NCM,0.008,Bannix Acquisition Corp.,Bannix Acquisition Corp. Warrant,,
731,BNNR,EQUITY,197123136.0,15700000.0,NCM,-0.133,Banner Acquisition Corp.,Banner Acquisition Corp.,,
732,BNNRU,EQUITY,,,NCM,-0.133,Banner Acquisition Corp.,Banner Acquisition Corp.,,
733,BNNRW,EQUITY,,,NCM,0.003,Banner Acquisition Corp.,Banner Acquisition Corp. Warrants,,
734,BNOX,EQUITY,71862840.0,7275320.0,NGM,0.94,Bionomics Limited,Bionomics Limited - American De,,
735,BNR,EQUITY,1076844416.0,104548000.0,NGM,19.774,Burning Rock Biotech Limited,Burning Rock Biotech Limited,,
736,BNSO,EQUITY,17121596.0,4857190.0,NCM,3.546,Bonso Electronics International Inc.,Bonso Electronics International,10.367647,
737,BNTC,EQUITY,18631452.0,8171690.0,NCM,1.894,Benitec Biopharma Inc.,Benitec Biopharma Inc.,,
738,BNTX,EQUITY,43357188096.0,242516992.0,NMS,35.649,BioNTech SE,BioNTech SE,5.6678185,
739,BOCN,EQUITY,,,NGM,,Blue Ocean Acquisition Corp,Blue Ocean Acquisition Corp,,
740,BOCNU,EQUITY,,,NGM,0.003,Blue Ocean Acquisition Corp,Blue Ocean Acquisition Corp,,
741,BOCNW,EQUITY,,,NGM,,Blue Ocean Acquisition Corp,Blue Ocean Acquisition Corp War,,
742,BOKF,EQUITY,6396651520.0,68596800.0,NMS,78.56,BOK Financial Corporation,BOK Financial Corporation,9.885509,0.022245875
743,BOLT,EQUITY,105142568.0,37284600.0,NMS,7.381,"Bolt Biotherapeutics, Inc.","Bolt Biotherapeutics, Inc.",,
744,BON,EQUITY,27572300.0,8330000.0,NCM,2.336,Bon Natural Life Limited,Bon Natural Life Limited,4.811046,
745,BOOM,EQUITY,618952384.0,19276000.0,NMS,18.419,DMC Global Inc.,DMC Global Inc.,345.26883,0.0
746,BOSC,EQUITY,16025220.0,5237000.0,NCM,2.711,B.O.S. Better Online Solutions Ltd.,B.O.S. Better Online Solutions,25.5,
747,BOTJ,EQUITY,69213640.0,4740660.0,NCM,14.534,"Bank of the James Financial Group, Inc.",Bank of the James Financial Gro,9.335038,0.018356165
748,BOTZ,ETF,,,NGM,,Global X Robotics & Artificial Intelligence ETF,Global X Robotics & Artificial ,,
749,BOXL,EQUITY,71368880.0,62059900.0,NCM,0.896,Boxlight Corporation,Boxlight Corporation,,
750,BPAC,EQUITY,,,NGM,,Bullpen Parlay Acquisition Company,Bullpen Parlay Acquisition Comp,,
751,BPACU,EQUITY,,,NGM,-0.016,Bullpen Parlay Acquisition Company,Bullpen Parlay Acquisition Comp,,
752,BPACW,EQUITY,,,NGM,,Bullpen Parlay Acquisition Company,Bullpen Parlay Acquisition Comp,,
753,BPMC,EQUITY,3848005376.0,58838000.0,NMS,21.204,Blueprint Medicines Corporation,Blueprint Medicines Corporation,,
754,BPOP,EQUITY,6464440320.0,79857200.0,NMS,74.658,"Popular, Inc.","Popular, Inc.",7.3967466,0.020797653
755,BPOPM,EQUITY,,,NMS,,Popular Capital Trust II PFD GTD 6.125%,"Popular, Inc. - Popular Capital",,
756,BPRN,EQUITY,190371664.0,6578150.0,NMS,32.657,The Bank of Princeton,The Bank of Princeton,9.714669,0.020103985
757,BPTH,EQUITY,27638216.0,7160160.0,NCM,4.099,"Bio-Path Holdings, Inc.","Bio-Path Holdings, Inc.",,
758,BPTS,EQUITY,28123526.0,12900700.0,NCM,0.54,Biophytis SA,Biophytis SA,,
759,BPYPM,EQUITY,,,NMS,,Brookfield Property Preferred L.P.,Brookfield Property Partners L.,,
760,BPYPN,EQUITY,,,NMS,28.557,Brookfield Property Partners L.P.,Brookfield Property Partners L.,393.07693,0.049573053
761,BPYPO,EQUITY,,,NMS,28.557,Brookfield Property Partners L.P.,Brookfield Property Partners L.,393.65384,0.050826848
762,BPYPP,EQUITY,13943576576.0,0.0,NMS,28.557,Brookfield Property Partners L.P.,Brookfield Property Partners L.,405.76923,0.049107138
763,BRAC,EQUITY,,,NGM,,Broad Capital Acquisition Corp,Broad Capital Acquisition Corp,,
764,BRACR,EQUITY,,,NGM,,Broad Capital Acquisition Corp,Broad Capital Acquisition Corp,,
765,BRACU,EQUITY,,,NGM,,Broad Capital Acquisition Corp,Broad Capital Acquisition Corp,,
766,BRAG,EQUITY,140479792.0,19956000.0,NMS,3.313,Bragg Gaming Group Inc.,Bragg Gaming Group Inc.,,
767,BRCN,EQUITY,102144176.0,108657000.0,NCM,0.303,Burcon NutraScience Corporation,Burcon NutraScience Corp.,,
768,BREZ,EQUITY,151231200.0,14640000.0,NCM,0.342,Breeze Holdings Acquisition Corp.,Breeze Holdings Acquisition Cor,,
769,BREZR,EQUITY,,,NCM,0.342,Breeze Holdings Acquisition Corp.,Breeze Holdings Acquisition Cor,,
770,BREZW,EQUITY,,,NCM,,Breeze Holdings Acquisition Corp.,Breeze Holdings Acquisition Cor,,
771,BRFH,EQUITY,1230191360.0,167600992.0,NCM,0.047,"Barfresh Food Group, Inc.",Barfresh Food Group Inc.,,
772,BRID,EQUITY,98937440.0,9076830.0,NGM,7.66,Bridgford Foods Corporation,Bridgford Foods Corporation,545.0,
773,BRIV,EQUITY,215641120.0,17850000.0,NCM,-0.113,B. Riley Principal 250 Merger Corp.,B. Riley Principal 250 Merger C,,
774,BRIVU,EQUITY,,,NCM,-0.113,B. Riley Principal 250 Merger Corp.,B. Riley Principal 250 Merger C,,
775,BRIVW,EQUITY,,,NCM,,B. Riley Principal 250 Merger Corp. Warrant,B. Riley Principal 250 Merger Corp. Warrant,,
776,BRKH,EQUITY,,,NGM,,Burtech Acquisition Corp.,BurTech Acquisition Corp.,,
777,BRKHU,EQUITY,,,NGM,0.003,Burtech Acquisition Corp.,BurTech Acquisition Corp.,,
778,BRKHW,EQUITY,,,NGM,,Burtech Acquisition Corp.,BurTech Acquisition Corp. Warra,,
779,BRKL,EQUITY,1235246080.0,77639600.0,NMS,12.608,"Brookline Bancorp, Inc.","Brookline Bancorp, Inc.",11.040944,0.03034134
780,BRKR,EQUITY,9856058368.0,151655008.0,NMS,7.091,Bruker Corporation,Bruker Corporation,36.69678,0.0024883358
781,BRLI,EQUITY,63309956.0,6111000.0,NCM,-0.002,Brilliant Acquisition Corporation,Brilliant Acquisition Corporati,,
782,BRLIR,EQUITY,,,NCM,,Brilliant Acquisition Corporation,Brilliant Acquisition Corporati,,
783,BRLIU,EQUITY,,,NCM,-0.002,Brilliant Acquisition Corporation,Brilliant Acquisition Corporati,,
784,BRLIW,EQUITY,,,NCM,,Brilliant Acquisition Corporation,Brilliant Acquisition Corporati,,
785,BRLT,EQUITY,87495800.0,9583330.0,NGM,0.74,"Brilliant Earth Group, Inc.","Brilliant Earth Group, Inc.",6.5214286,
786,BROG,EQUITY,876714944.0,109588000.0,NCM,1.275,Brooge Energy Limited,Brooge Energy Limited,58.394894,
787,BROGW,EQUITY,,,NCM,,Brooge Energy Limited,Brooge Energy Limited,,
788,BRP,EQUITY,3116182784.0,56932200.0,NMS,10.22,"BRP Group, Inc.","BRP Group, Inc.",,
789,BRPM,EQUITY,219279232.0,17770000.0,NCM,-0.226,B. Riley Principal 150 Merger Corp.,B. Riley Principal 150 Merger C,,
790,BRPMU,EQUITY,,,NCM,-0.226,B. Riley Principal 150 Merger Corp.,B. Riley Principal 150 Merger C,,
791,BRPMW,EQUITY,,,NCM,,B. Riley Principal 150 Merger Corp.,B. Riley Principal 150 Merger C,,
792,BRQS,EQUITY,33851368.0,161196992.0,NCM,-1.036,"Borqs Technologies, Inc.","Borqs Technologies, Inc.",,
793,BRTX,EQUITY,19246320.0,3492980.0,NCM,-5.594,"BioRestorative Therapies, Inc.","BioRestorative Therapies, Inc.",,
794,BRY,EQUITY,879279104.0,80007200.0,NMS,8.56,Berry Corporation,Berry Corporation (bry),,0.013565892
795,BRZE,EQUITY,3728596480.0,9943050.0,NMS,-5.533,"Braze, Inc.","Braze, Inc.",,
796,BSBE,ETF,,,NGM,,Invesco BulletShares (R) 2022 USD Emerging Markets Debt ETF,Invesco BulletShares 2022 USD E,,
797,BSBK,EQUITY,156851824.0,14631700.0,NCM,10.282,Bogota Financial Corp.,Bogota Financial Corp.,22.057613,
798,BSCE,ETF,,,NGM,,Invesco BulletShares (R) 2023 USD Emerging Markets Debt ETF,Invesco BulletShares 2023 USD E,,
799,BSCM,ETF,,,NGM,,Invesco BulletShares 2022 Corporate Bond ETF,Invesco BulletShares 2022 Corpo,,
800,BSCN,ETF,,,NGM,,Invesco BulletShares 2023 Corporate Bond ETF,Invesco BulletShares 2023 Corpo,,
801,BSCO,ETF,,,NGM,,Invesco BulletShares 2024 Corporate Bond ETF,Invesco BulletShares 2024 Corpo,,
802,BSCP,ETF,,,NGM,,Invesco BulletShares 2025 Corporate Bond ETF,Invesco BulletShares 2025 Corpo,,
803,BSCQ,ETF,,,NGM,,Invesco BulletShares 2026 Corporate Bond ETF,Invesco BulletShares 2026 Corpo,,
804,BSCR,ETF,,,NGM,,Invesco BulletShares 2027 Corporate Bond ETF,Invesco BulletShares 2027 Corpo,,
805,BSCS,ETF,,,NGM,,Invesco BulletShares 2028 Corporate Bond ETF,Invesco BulletShares 2028 Corpo,,
806,BSCT,ETF,,,NGM,,Invesco BulletShares 2029 Corporate Bond ETF,Invesco BulletShares 2029 Corpo,,
807,BSCU,ETF,,,NGM,,Invesco BulletShares 2030 Corporate Bond ETF,Invesco BulletShares 2030 Corpo,,
808,BSCV,ETF,,,NGM,,Invesco Exchange-Traded Self-Indexed Fund Trust - Invesco BulletShares 2031 Corporate Bond ETF,Invesco BulletShares 2031 Corpo,,
809,BSDE,ETF,,,NGM,,Invesco BulletShares (R) 2024 Emerging Markets Debt ETF,Invesco BulletShares 2024 USD E,,
810,BSET,EQUITY,165361664.0,9755850.0,NMS,16.344,"Bassett Furniture Industries, Incorporated","Bassett Furniture Industries, I",8.582279,0.031099034
811,BSFC,EQUITY,51363420.0,24575800.0,NCM,0.239,Blue Star Foods Corp.,Blue Star Foods Corp.,,
812,BSGA,EQUITY,75825744.0,6100000.0,NCM,-0.226,Blue Safari Group Acquisition Corp.,Blue Safari Group Acquisition C,,
813,BSGAR,EQUITY,,,NCM,,Blue Safari Group Acquisition Corp.,Blue Safari Group Acquisition C,,
814,BSGAU,EQUITY,,,NCM,-0.226,Blue Safari Group Acquisition Corp.,Blue Safari Group Acquisition C,,
815,BSGM,EQUITY,41313400.0,35310600.0,NCM,0.514,"BioSig Technologies, Inc.","BioSig Technologies, Inc.",,
816,BSJM,ETF,,,NGM,,Invesco BulletShares 2022 High Yield Corporate Bond ETF,Invesco BulletShares 2022 High ,,
817,BSJN,ETF,,,NGM,,Invesco BulletShares 2023 High Yield Corporate Bond ETF,Invesco BulletShares 2023 High ,,
818,BSJO,ETF,,,NGM,,Invesco BulletShares 2024 High Yield Corporate Bond ETF,Invesco BulletShares 2024 High ,,
819,BSJP,ETF,,,NGM,,Invesco BulletShares 2025 High Yield Corporate Bond ETF,Invesco BulletShares 2025 High ,,
820,BSJQ,ETF,,,NGM,,Invesco BulletShares 2026 High Yield Corporate Bond ETF,Invesco BulletShares 2026 High ,,
821,BSJR,ETF,,,NGM,,Invesco BulletShares 2027 High Yield Corporate Bond ETF,Invesco BulletShares 2027 High ,,
822,BSJS,ETF,,,NGM,,Invesco BulletShares 2028 High Yield Corporate Bond ETF,Invesco BulletShares 2028 High ,,
823,BSJT,ETF,,,NGM,,Invesco BulletShares 2029 High Yield Corporate Bond ETF,Invesco BulletShares 2029 High ,,
824,BSKY,EQUITY,364500000.0,30000000.0,NCM,-0.527,"Big Sky Growth Partners, Inc.","Big Sky Growth Partners, Inc.",,
825,BSKYU,EQUITY,,,NCM,-0.527,"Big Sky Growth Partners, Inc.","Big Sky Growth Partners, Inc.",,
826,BSKYW,EQUITY,,,NCM,,"Big Sky Growth Partners, Inc.","Big Sky Growth Partners, Inc. Warrant",,
827,BSMM,ETF,,,NGM,,Invesco BulletShares (R) 2022 Municipal Bond ETF,Invesco BulletShares 2022 Munic,,
828,BSMN,ETF,,,NGM,,Invesco BulletShares (R) 2023 Municipal Bond ETF,Invesco BulletShares 2023 Munic,,
829,BSMO,ETF,,,NGM,,Invesco BulletShares (R) 2024 Municipal Bond ETF,Invesco BulletShares 2024 Munic,,
830,BSMP,ETF,,,NGM,,Invesco BulletShares (R) 2025 Municipal Bond ETF,Invesco BulletShares 2025 Munic,,
831,BSMQ,ETF,,,NGM,,Invesco BulletShares (R) 2026 Municipal Bond ETF,Invesco BulletShares 2026 Munic,,
832,BSMR,ETF,,,NGM,,Invesco BulletShares (R) 2027 Municipal Bond ETF,Invesco BulletShares 2027 Munic,,
833,BSMS,ETF,,,NGM,,Invesco BulletShares (R) 2028 Municipal Bond ETF,Invesco BulletShares 2028 Munic,,
834,BSMT,ETF,,,NGM,,Invesco BulletShares 2029 Municipal Bond ETF,Invesco BulletShares 2029 Munic,,
835,BSMU,ETF,,,NGM,,Invesco BulletShares 2030 Municipal Bond ETF,Invesco BulletShares 2030 Munic,,
836,BSMV,ETF,,,NGM,,Invesco BulletShares 2031 Municipal Bond ETF,Invesco BulletShares 2031 Munic,,
837,BSQR,EQUITY,35217784.0,20357100.0,NCM,1.957,BSQUARE Corporation,BSQUARE Corporation,,
838,BSRR,EQUITY,384037152.0,15410800.0,NMS,23.867,Sierra Bancorp,Sierra Bancorp,8.970482,0.033626903
839,BSVN,EQUITY,215627664.0,9071420.0,NMS,13.496,Bank7 Corp.,Bank7 Corp.,9.741803,0.01862828
840,BSY,EQUITY,12493809664.0,270744000.0,NMS,1.232,"Bentley Systems, Incorporated","Bentley Systems, Incorporated",135.73619,0.00067904027
841,BTAI,EQUITY,602975424.0,27980300.0,NCM,8.776,"BioXcel Therapeutics, Inc.","BioXcel Therapeutics, Inc.",,
842,BTB,EQUITY,17090126.0,49536600.0,NCM,2.93,Bit Brother Limited,Bit Brother Limited,,
843,BTBD,EQUITY,16570100.0,6447510.0,NCM,-0.029,"BT Brands, Inc.","BT Brands, Inc.",18.623188,
844,BTBDW,EQUITY,,,NCM,-0.029,"BT Brands, Inc.","BT Brands, Inc. Warrant",2.5369565,
845,BTBT,EQUITY,249025712.0,69366496.0,NCM,1.737,"Bit Digital, Inc.","Bit Digital, Inc.",10.466473,
846,BTCS,EQUITY,45005816.0,10275300.0,NCM,0.839,BTCS Inc.,BTCS Inc.,,
847,BTCY,EQUITY,115943488.0,47661900.0,NCM,0.158,"Biotricity, Inc.","Biotricity, Inc.",,
848,BTEC,ETF,,,NGM,,Principal Healthcare Innovators Index ETF,Principal Healthcare Innovators,,
849,BTF,ETF,,,NGM,,Valkyrie ETF Trust II - Valkyrie Bitcoin Strategy ETF,Valkyrie Bitcoin Strategy ETF,,
850,BTOG,EQUITY,,,NCM,,"China Xiangtai Food Co., Ltd.","China Xiangtai Food Co., Ltd.",,
851,BTRS,EQUITY,1257656320.0,158108992.0,NMS,2.02,BTRS Holdings Inc.,BTRS Holdings Inc. - Class 1,,
852,BTTX,EQUITY,46491408.0,23599700.0,NCM,-10.061,"Better Therapeutics, Inc.","Better Therapeutics, Inc.",,
853,BTWN,EQUITY,734817088.0,59499400.0,NCM,-0.717,Bridgetown Holdings Limited,Bridgetown Holdings Limited,,
854,BTWNU,EQUITY,,,NCM,-0.717,Bridgetown Holdings Limited,Bridgetown Holdings Limited,,
855,BTWNW,EQUITY,,,NCM,,Bridgetown Holdings Limited,Bridgetown Holdings Limited,,
856,BTX,EQUITY,104087600.0,52043800.0,NGM,0.251,"Brooklyn ImmunoTherapeutics, Inc.","Brooklyn ImmunoTherapeutics, In",,
857,BUG,ETF,,,NGM,,Global X Cybersecurity ETF,Global X Cybersecurity ETF,,
858,BUSE,EQUITY,1414549248.0,55669000.0,NMS,23.879,First Busey Corporation,First Busey Corporation,11.602739,0.035911605
859,BVS,EQUITY,810141312.0,59438100.0,NMS,3.711,Bioventus Inc.,Bioventus Inc.,,
860,BVXV,EQUITY,31040016.0,18476200.0,NCM,0.61,BiondVax Pharmaceuticals Ltd.,BiondVax Pharmaceuticals Ltd.,,
861,BWAC,EQUITY,165405552.0,16105700.0,NCM,-0.204,Better World Acquisition Corp.,Better World Acquisition Corp.,,
862,BWACU,EQUITY,,,NCM,-0.204,Better World Acquisition Corp.,BETTER WORLD ACQUISITION CORP.,,
863,BWACW,EQUITY,,,NCM,,Better World Acquisition Corp.,Better World Acquisition Corp.,,
864,BWAQ,EQUITY,,,NGM,,Blue World Acquisition Corporation,Blue World Acquisition Corporat,,
865,BWAQR,EQUITY,,,NGM,,Blue World Acquisition Corporation,Blue World Acquisition Corporat,,
866,BWAQU,EQUITY,,,NGM,,Blue World Acquisition Corporation,Blue World Acquisition Corporat,,
867,BWAQW,EQUITY,,,NGM,,Blue World Acquisition Corporation,Blue World Acquisition Corporat,,
868,BWAY,EQUITY,147620016.0,16453700.0,NGM,3.694,BrainsWay Ltd.,Brainsway Ltd.,,
869,BWB,EQUITY,465908896.0,28066800.0,NCM,10.735,"Bridgewater Bancshares, Inc.","Bridgewater Bancshares, Inc.",12.671757,
870,BWBBP,EQUITY,,,NCM,10.735,"Bridgewater Bancshares, Inc.","Bridgewater Bancshares, Inc. - ",19.183207,
871,BWC,EQUITY,296088960.0,22940800.0,NCM,-0.58,Blue Whale Acquisition Corp I,Blue Whale Acquisition Corp I,,
872,BWCAU,EQUITY,,,NCM,-0.58,Blue Whale Acquisition Corp I,Blue Whale Acquisition Corp I,,
873,BWCAW,EQUITY,,,NCM,0.009,Blue Whale Acquisition Corp I,Blue Whale Acquisition Corp I Warrant,,
874,BWEN,EQUITY,41105752.0,19481400.0,NCM,2.934,"Broadwind, Inc.","Broadwind, Inc.",7.843866,
875,BWFG,EQUITY,266263744.0,7842820.0,NGM,25.597,"Bankwell Financial Group, Inc.","Bankwell Financial Group, Inc.",14.075457,0.017735736
876,BWMN,EQUITY,194557808.0,11311500.0,NGM,6.424,Bowman Consulting Group Ltd. Common Stock,Bowman Consulting Group Ltd.,124.63769,
877,BWMX,EQUITY,654505600.0,36585000.0,NCM,39.872,"Betterware de Mexico, S.A.B. de C.V.","Betterware de Mexico, S.A.B de ",8.161496,3.4486785
878,BWV,EQUITY,,,NCM,,"Blue Water Vaccines, Inc.","Blue Water Vaccines, Inc.",,
879,BXRX,EQUITY,146320976.0,84578600.0,NCM,-0.246,"Baudax Bio, Inc.","Baudax Bio, Inc.",,
880,BYFC,EQUITY,113394072.0,43674000.0,NCM,1.97,Broadway Financial Corporation,Broadway Financial Corporation,,
881,BYND,EQUITY,3122208512.0,63330800.0,NMS,3.27,"Beyond Meat, Inc.","Beyond Meat, Inc.",,
882,BYNO,EQUITY,,,NMS,,,byNordic Acquisition Corporatio,,
883,BYNOU,EQUITY,,,NGM,,byNordic Acquisition Corporation Units,byNordic Acquisition Corporatio,,
884,BYNOW,EQUITY,,,NMS,,,byNordic Acquisition Corporatio,,
885,BYRN,EQUITY,192925568.0,23613900.0,NCM,2.892,"Byrna Technologies, Inc. Common Stock","Byrna Technologies, Inc.",,
886,BYSI,EQUITY,93941520.0,39142300.0,NCM,0.979,BeyondSpring Inc.,"BeyondSpring, Inc.",,
887,BYTS,EQUITY,405787840.0,33399300.0,NCM,-0.462,BYTE Acquisition Corp.,BYTE Acquisition Corp.,,
888,BYTSU,EQUITY,,,NCM,-0.462,BYTE Acquisition Corp.,BYTE Acquisition Corp.,,
889,BYTSW,EQUITY,,,NCM,,BYTE Acquisition Corp.,BYTE Acquisition Corp. Warrants,,
890,BZ,EQUITY,10572107776.0,408979008.0,NMS,24.319,Kanzhun Limited,KANZHUN LIMITED - American Depo,,
891,BZFD,EQUITY,733601408.0,110790000.0,NGM,-4.386,"BuzzFeed, Inc.","BuzzFeed, Inc.",33.39394,
892,BZFDW,EQUITY,,,NCM,-4.386,"BuzzFeed, Inc.",,5.333333,
893,BZUN,EQUITY,666414784.0,72358304.0,NMS,71.987,Baozun Inc.,Baozun Inc.,152.71187,
894,CAAS,EQUITY,91938368.0,30851800.0,NCM,10.068,"China Automotive Systems, Inc.","China Automotive Systems, Inc.",32.04301,
895,CABA,EQUITY,54113356.0,28331600.0,NMS,4.205,"Cabaletta Bio, Inc.","Cabaletta Bio, Inc.",,
896,CAC,EQUITY,703411328.0,14849300.0,NMS,36.768,Camden National Corporation,Camden National Corporation,10.05519,0.029974489
897,CACC,EQUITY,7992708608.0,14539600.0,NMS,129.455,Credit Acceptance Corporation,Credit Acceptance Corporation,10.2283,
898,CACG,ETF,,,NGM,,ClearBridge All Cap Growth ESG ETF,ClearBridge All Cap Growth ESG ,,
899,CADL,EQUITY,150621456.0,28689800.0,NGM,2.195,"Candel Therapeutics, Inc.","Candel Therapeutics, Inc.",,
900,CAKE,EQUITY,2031476352.0,52169400.0,NMS,6.172,The Cheesecake Factory Incorporated,The Cheesecake Factory Incorpor,213.95604,0.0
901,CALA,EQUITY,27505370.0,74926096.0,NMS,1.004,"Calithera Biosciences, Inc.","Calithera Biosciences, Inc.",,
902,CALB,EQUITY,189770704.0,8250900.0,NMS,17.847,California BanCorp,California BanCorp,15.851137,
903,CALM,EQUITY,2867882496.0,44056600.0,NMS,20.416,"Cal-Maine Foods, Inc.","Cal-Maine Foods, Inc.",,0.00061571895
904,CALT,EQUITY,519631968.0,26170800.0,NMS,,Calliditas Therapeutics AB (publ),Calliditas Therapeutics AB,,
905,CAMP,EQUITY,257069776.0,35903600.0,NMS,2.233,CalAmp Corp.,CalAmp Corp.,,
906,CAMT,EQUITY,1318319872.0,43841700.0,NGM,6.369,Camtek Ltd.,Camtek Ltd.,23.96016,0.00558109
907,CAN,EQUITY,973198784.0,170748000.0,NGM,2.787,Canaan Inc.,Canaan Inc.,,
908,CAPR,EQUITY,86695624.0,24149200.0,NCM,1.521,"Capricor Therapeutics, Inc.","Capricor Therapeutics, Inc.",,
909,CAR,EQUITY,14709114880.0,56447600.0,NMS,-3.632,"Avis Budget Group, Inc.","Avis Budget Group, Inc.",22.069958,
910,CARA,EQUITY,677321728.0,53458700.0,NGM,4.129,"Cara Therapeutics, Inc.","Cara Therapeutics, Inc.",26.45094,
911,CARE,EQUITY,460957600.0,26461400.0,NMS,15.338,"Carter Bankshares, Inc.","Carter Bankshares, Inc.",15.981651,0.0
912,CARG,EQUITY,5121564160.0,101684000.0,NMS,5.016,"CarGurus, Inc.","CarGurus, Inc.",49.23077,
913,CARV,EQUITY,25481456.0,3500200.0,NCM,7.915,"Carver Bancorp, Inc.","Carver Bancorp, Inc.",,
914,CARZ,ETF,,,NGM,,First Trust NASDAQ Global Auto Index Fund,First Trust S-Network Future Ve,,
915,CASA,EQUITY,387028800.0,86006400.0,NMS,1.007,"Casa Systems, Inc.","Casa Systems, Inc.",15.957446,
916,CASH,EQUITY,1669170048.0,30548500.0,NMS,27.494,"Meta Financial Group, Inc.","Meta Financial Group, Inc.",12.480585,0.0036416608
917,CASI,EQUITY,98696672.0,139796992.0,NCM,0.62,"CASI Pharmaceuticals, Inc.","CASI Pharmaceuticals, Inc.",,
918,CASS,EQUITY,537007168.0,14010100.0,NMS,17.676,"Cass Information Systems, Inc.","Cass Information Systems, Inc",20.280424,0.029260363
919,CASY,EQUITY,7355706368.0,37108800.0,NMS,57.214,"Casey's General Stores, Inc.","Caseys General Stores, Inc.",25.008831,0.0069132564
920,CATC,EQUITY,590675328.0,6964690.0,NCM,61.382,Cambridge Bancorp,Cambridge Bancorp,11.090624,0.027058823
921,CATH,ETF,,,NGM,,Global X S&P 500 Catholic Values ETF,Global X S&P 500 Catholic Value,,
