index,ticker,quoteType,marketCap,sharesOutstanding,exchange,bookValue,longName,shortName,trailingPE,trailingAnnualDividendYield
235,IDXX,EQUITY,46593232896.0,84793600.0,NMS,8.892,"IDEXX Laboratories, Inc.","IDEXX Laboratories, Inc.",63.02936,
236,IEX,EQUITY,15042833408.0,76031504.0,NYQ,35.805,IDEX Corporation,IDEX Corporation,35.154587,0.010916018
237,IFF,EQUITY,34060935168.0,254547008.0,NYQ,84.175,International Flavors & Fragrances Inc.,International Flavors & Fragran,114.661514,0.024222534
238,ILMN,EQUITY,55778779136.0,156300000.0,NMS,67.471,"Illumina, Inc.","Illumina, Inc.",58.417088,
239,INCY,EQUITY,17606117376.0,220891008.0,NMS,14.255,Incyte Corporation,Incyte Corporation,33.045193,
240,INTC,EQUITY,211239976960.0,4067000064.0,NMS,22.151,Intel Corporation,Intel Corporation,10.069795,0.026598219
241,INTU,EQUITY,137568190464.0,283167008.0,NMS,35.623,Intuit Inc.,Intuit Inc.,64.08389,0.0052616885
242,IP,EQUITY,18023221248.0,387263008.0,NYQ,24.85,International Paper Company,International Paper Company,10.248844,0.04531388
243,IPG,EQUITY,14667373568.0,393755008.0,NYQ,8.057,"The Interpublic Group of Companies, Inc.","Interpublic Group of Companies,",21.033314,0.029608008
244,IPGP,EQUITY,6386406400.0,53308900.0,NMS,51.39,IPG Photonics Corporation,IPG Photonics Corporation,24.604643,
245,IQV,EQUITY,44470292480.0,191040000.0,NYQ,30.502,IQVIA Holdings Inc.,"IQVIA Holdings, Inc.",59.246628,
246,IR,EQUITY,20746891264.0,407584992.0,NYQ,21.235,Ingersoll Rand Inc.,Ingersoll Rand Inc.,51.57244,0.042923667
247,IRM,EQUITY,15913668608.0,289550016.0,NYQ,3.363,Iron Mountain Incorporated,Iron Mountain Incorporated (Del,25.01593,0.047132786
248,ISRG,EQUITY,107489042432.0,357236992.0,NMS,31.945,"Intuitive Surgical, Inc.","Intuitive Surgical, Inc.",64.87495,
249,IT,EQUITY,25266288640.0,82239000.0,NYQ,4.033,"Gartner, Inc.","Gartner, Inc.",38.284115,
250,ITW,EQUITY,68347584512.0,313880992.0,NYQ,11.125,Illinois Tool Works Inc.,Illinois Tool Works Inc.,25.322712,0.022022877
251,IVZ,EQUITY,10693084160.0,461207008.0,NYQ,24.001,Invesco Ltd.,Invesco Ltd,9.164032,0.030462667
252,J,EQUITY,17996750848.0,129453000.0,NYQ,46.085,Jacobs Engineering Group Inc.,Jacobs Engineering Group Inc.,43.498592,0.0059154523
253,JBHT,EQUITY,21963677696.0,105014000.0,NMS,27.827,"J.B. Hunt Transport Services, Inc.","J.B. Hunt Transport Services, I",33.19841,0.005517175
254,JCI,EQUITY,47281807360.0,704332032.0,NYQ,24.779,Johnson Controls International plc,Johnson Controls International ,29.546652,0.01631595
255,JKHY,EQUITY,14659378176.0,74041000.0,NMS,18.853,"Jack Henry & Associates, Inc.","Jack Henry & Associates, Inc.",46.02278,0.009560027
256,JNJ,EQUITY,466865291264.0,2632600064.0,NYQ,26.694,Johnson & Johnson,Johnson & Johnson,26.50426,0.023624742
257,JNPR,EQUITY,12160143360.0,325180992.0,NYQ,13.484,"Juniper Networks, Inc.","Juniper Networks, Inc.",83.100006,0.0224341
258,JPM,EQUITY,426693066752.0,2955269888.0,NYQ,86.355,JPMorgan Chase & Co.,JP Morgan Chase & Co.,8.912644,0.026298955
259,K,EQUITY,21717596160.0,341123008.0,NYQ,10.213,Kellogg Company,Kellogg Company,17.35687,0.03722285
260,KEY,EQUITY,21931071488.0,931057984.0,NYQ,16.775,KeyCorp,KeyCorp,9.176082,0.031355932
261,KEYS,EQUITY,30176305152.0,183042000.0,NYQ,20.774,"Keysight Technologies, Inc.",Keysight Technologies Inc.,34.48954,
262,KHC,EQUITY,47951765504.0,1224039936.0,NMS,40.822,The Kraft Heinz Company,The Kraft Heinz Company,21.0845,0.041418586
263,KIM,EQUITY,15546314752.0,616428032.0,NYQ,16.084,Kimco Realty Corporation,Kimco Realty Corporation,12.491332,0.027812371
264,KLAC,EQUITY,58374471680.0,151622000.0,NMS,25.443,KLA Corporation,KLA Corporation,21.852652,0.010248981
265,KMB,EQUITY,41581178880.0,336716992.0,NYQ,1.408,Kimberly-Clark Corporation,Kimberly-Clark Corporation,20.99456,0.037388623
266,KMI,EQUITY,42627678208.0,2267429888.0,NYQ,13.475,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",24.479166,0.05863388
267,KMX,EQUITY,16908340224.0,161872000.0,NYQ,31.567,"CarMax, Inc.",CarMax Inc,14.389724,
268,KO,EQUITY,267760844800.0,4319419904.0,NYQ,5.135,The Coca-Cola Company,Coca-Cola Company (The),30.521914,0.027386028
269,KR,EQUITY,41637548032.0,735256000.0,NYQ,12.898,The Kroger Co.,Kroger Company (The),42.73962,0.013744493
270,L,EQUITY,16597276672.0,253684000.0,NYQ,70.21,Loews Corporation,Loews Corporation,10.636482,0.00386937
271,LDOS,EQUITY,15027501056.0,140339008.0,NYQ,29.393,"Leidos Holdings, Inc.","Leidos Holdings, Inc.",19.756458,0.012832434
272,LEN,EQUITY,26030303232.0,271852000.0,NYQ,69.103,Lennar Corporation,Lennar Corporation,6.0203223,0.011921793
273,LH,EQUITY,26484017152.0,95700000.0,NYQ,109.859,Laboratory Corporation of America Holdings,Laboratory Corporation of Ameri,9.818001,
274,LHX,EQUITY,48336101376.0,196224992.0,NYQ,99.006,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",32.782806,0.015221115
275,LIN,EQUITY,166439436288.0,512555008.0,NYQ,86.475,Linde plc,Linde plc,47.781784,0.013026663
276,LKQ,EQUITY,13809386496.0,291491008.0,NMS,20.195,LKQ Corporation,LKQ Corporation,13.787834,
277,LLY,EQUITY,276349878272.0,956592000.0,NYQ,8.552,Eli Lilly and Company,Eli Lilly and Company,44.105343,0.01143592
278,LMT,EQUITY,119920017408.0,275785984.0,NYQ,35.15,Lockheed Martin Corporation,Lockheed Martin Corporation,20.029942,0.023124985
279,LNC,EQUITY,12253876224.0,180708992.0,NYQ,113.763,Lincoln National Corporation,Lincoln National Corporation,9.726047,0.025439126
280,LNT,EQUITY,15537403904.0,250360992.0,NMS,23.905,Alliant Energy Corporation,Alliant Energy Corporation,24.490925,0.026205415
281,LOW,EQUITY,148042432512.0,673747008.0,NYQ,-2.297,"Lowe's Companies, Inc.","Lowe's Companies, Inc.",19.161943,0.012775471
282,LRCX,EQUITY,80120266752.0,140799008.0,NMS,41.332,Lam Research Corporation,Lam Research Corporation,19.23212,0.00970839
283,LUMN,EQUITY,11575076864.0,1023889984.0,NYQ,10.846,"Lumen Technologies, Inc.","Lumen Technologies, Inc.",,0.09182736
284,LUV,EQUITY,26864287744.0,591920000.0,NYQ,17.317,Southwest Airlines Co.,Southwest Airlines Company,,0.0
285,LVS,EQUITY,30506121216.0,763990016.0,NYQ,2.751,Las Vegas Sands Corp.,Las Vegas Sands Corp.,,0.0
286,LW,EQUITY,8702731264.0,146068000.0,NYQ,2.926,"Lamb Weston Holdings, Inc.","Lamb Weston Holdings, Inc.",34.045715,0.016768293
287,LYB,EQUITY,34805878784.0,332784000.0,NYQ,35.369,LyondellBasell Industries N.V.,LyondellBasell Industries NV,6.108872,0.04069442
288,LYV,EQUITY,26732292096.0,224660000.0,NYQ,-1.838,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",,
289,MA,EQUITY,362160685056.0,974708992.0,NYQ,6.814,Mastercard Incorporated,Mastercard Incorporated,45.33702,0.0050379275
290,MAA,EQUITY,24508274688.0,115138000.0,NYQ,51.218,"Mid-America Apartment Communities, Inc.",Mid-America Apartment Communiti,57.11296,0.019858673
291,MAR,EQUITY,58131161088.0,325683008.0,NMS,2.819,"Marriott International, Inc.",Marriott International,124.993004,0.0
292,MAS,EQUITY,13406478336.0,244087008.0,NYQ,-0.516,Masco Corporation,Masco Corporation,30.145443,0.0159675
293,MCD,EQUITY,185623134208.0,747244992.0,NYQ,-7.595,McDonald's Corporation,McDonald's Corporation,25.60928,0.021476733
294,MCHP,EQUITY,44156633088.0,554870976.0,NMS,10.278,Microchip Technology Incorporated,Microchip Technology Incorporat,69.623795,0.010350155
295,MCK,EQUITY,46867263488.0,152682000.0,NYQ,-3.74,McKesson Corporation,McKesson Corporation,,0.0056917253
296,MCO,EQUITY,63087022080.0,185900000.0,NYQ,13.072,Moody's Corporation,Moody's Corporation,30.403152,0.0073444615
297,MDLZ,EQUITY,87569244160.0,1394969984.0,NMS,19.857,"Mondelez International, Inc.","Mondelez International, Inc.",19.985674,0.02128184
298,MDT,EQUITY,150461235200.0,1344560000.0,NYQ,38.659,Medtronic plc,Medtronic plc.,32.267506,0.022755055
299,MET,EQUITY,59844075520.0,841160000.0,NYQ,81.761,"MetLife, Inc.","MetLife, Inc.",11.873281,0.02678444
300,MGM,EQUITY,20420861952.0,468960000.0,NYQ,14.54,MGM Resorts International,MGM Resorts International,34.919807,0.00023719165
301,MHK,EQUITY,9379581952.0,67732400.0,NYQ,128.588,"Mohawk Industries, Inc.","Mohawk Industries, Inc.",2.7754095,
302,MKC,EQUITY,25852164096.0,249352000.0,NYQ,16.409,"McCormick & Company, Incorporated","McCormick & Company, Incorporat",34.29078,0.013760993
303,MKTX,EQUITY,13570516992.0,38026500.0,NMS,27.752,MarketAxess Holdings Inc.,"MarketAxess Holdings, Inc.",48.819424,0.0072963797
304,MLM,EQUITY,25267787776.0,62381900.0,NYQ,101.857,"Martin Marietta Materials, Inc.","Martin Marietta Materials, Inc.",34.76824,0.0060432404
305,MMC,EQUITY,86589497344.0,504895008.0,NYQ,19.257,"Marsh & McLennan Companies, Inc.","Marsh & McLennan Companies, Inc",32.41966,0.012182494
306,MMM,EQUITY,87180042240.0,576252992.0,NYQ,25.093,3M Company,3M Company,14.962693,0.039669756
307,MNST,EQUITY,43749212160.0,529139008.0,NMS,11.802,Monster Beverage Corporation,Monster Beverage Corporation,28.909092,
308,MO,EQUITY,94467203072.0,1836989952.0,NYQ,-0.689,"Altria Group, Inc.","Altria Group, Inc.",34.421017,0.066285715
309,MOH,EQUITY,19978055680.0,58400000.0,NYQ,43.414,"Molina Healthcare, Inc.",Molina Healthcare Inc,34.0795,
310,MOS,EQUITY,23691421696.0,370409984.0,NYQ,27.475,The Mosaic Company,Mosaic Company (The),13.690068,0.0036459093
311,MPC,EQUITY,50687512576.0,615587968.0,NYQ,45.466,Marathon Petroleum Corporation,Marathon Petroleum Corporation,5.7798676,0.02850473
312,MPWR,EQUITY,23547992064.0,46093000.0,NMS,25.226,"Monolithic Power Systems, Inc.","Monolithic Power Systems, Inc.",114.54709,0.0046500345
313,MRK,EQUITY,205560987648.0,2525939968.0,NYQ,14.174,"Merck & Co., Inc.","Merck & Company, Inc.",28.715593,0.031836834
314,MRNA,EQUITY,73451323392.0,405449984.0,NMS,24.998,"Moderna, Inc.","Moderna, Inc.",10.853104,
315,MRO,EQUITY,19381680128.0,778537024.0,NYQ,13.683,Marathon Oil Corporation,Marathon Oil Corporation,,0.0070505287
316,MS,EQUITY,164152639488.0,1794409984.0,NYQ,54.563,Morgan Stanley,Morgan Stanley,11.680286,0.022793878
317,MSCI,EQUITY,42782416896.0,82446704.0,NYQ,-3.396,MSCI Inc.,MSCI Inc,62.974514,0.006818228
318,MSFT,EQUITY,2362085474304.0,7507979776.0,NMS,20.242,Microsoft Corporation,Microsoft Corporation,35.19521,0.0075633014
319,MSI,EQUITY,40221974528.0,168896992.0,NYQ,-1.555,"Motorola Solutions, Inc.","Motorola Solutions, Inc.",32.87026,0.012292244
320,MTB,EQUITY,23331233792.0,128685000.0,NYQ,122.602,M&T Bank Corporation,M&T Bank Corporation,13.000502,0.024486616
321,MTCH,EQUITY,31425660928.0,283084992.0,NMS,-0.247,"Match Group, Inc.","Match Group, Inc.",58.92325,0.018681115
322,MTD,EQUITY,32593262592.0,22985700.0,NYQ,6.925,Mettler-Toledo International Inc.,"Mettler-Toledo International, I",44.4466,
323,MU,EQUITY,91977154560.0,1120169984.0,NMS,41.026,"Micron Technology, Inc.","Micron Technology, Inc.",12.708559,0.0012786089
324,NCLH,EQUITY,8871962624.0,416892000.0,NYQ,7.792,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line Holdings ,,
325,NDAQ,EQUITY,30369673216.0,167222000.0,NMS,37.947,"Nasdaq, Inc.","Nasdaq, Inc.",26.427954,0.011796369
326,NDSN,EQUITY,13575510016.0,58176600.0,NMS,37.128,Nordson Corporation,Nordson Corporation,30.14858,0.007397948
327,NEE,EQUITY,164927684608.0,1962140032.0,NYQ,18.678,"NextEra Energy, Inc.","NextEra Energy, Inc.",136.89738,0.017980885
328,NEM,EQUITY,62343471104.0,797435008.0,NYQ,28.461,Newmont Corporation,Newmont Corporation,30.815926,0.028122203
329,NFLX,EQUITY,174886305792.0,442952000.0,NMS,34.574,"Netflix, Inc.","Netflix, Inc.",35.598236,
330,NI,EQUITY,12273993728.0,392704992.0,NYQ,12.162,NiSource Inc.,NiSource Inc,28.543377,0.028814668
331,NKE,EQUITY,220439347200.0,1277810048.0,NYQ,9.431,"NIKE, Inc.","Nike, Inc.",36.553806,0.008555421
332,NLOK,EQUITY,15800466432.0,581755008.0,NMS,-0.399,NortonLifeLock Inc.,NortonLifeLock Inc.,18.155079,0.01781896
333,NLSN,EQUITY,9694618624.0,358927008.0,NYQ,8.62,Nielsen Holdings plc,Nielsen N.V.,12.372881,0.0107382545
334,NOC,EQUITY,70029565952.0,157338000.0,NYQ,71.913,Northrop Grumman Corporation,Northrop Grumman Corporation,15.699823,0.013287283
335,NOW,EQUITY,119260700672.0,199000000.0,NYQ,17.759,"ServiceNow, Inc.","ServiceNow, Inc.",549.31256,
336,NRG,EQUITY,9324693504.0,244839008.0,NYQ,16.66,"NRG Energy, Inc.","NRG Energy, Inc.",3.8176625,0.035665292
337,NSC,EQUITY,68985872384.0,243344992.0,NYQ,57.067,Norfolk Southern Corporation,Norfolk Southern Corporation,24.398829,0.014344484
338,NTAP,EQUITY,19609364480.0,222278000.0,NMS,3.404,"NetApp, Inc.","NetApp, Inc.",21.449064,0.02271147
339,NTRS,EQUITY,24846637056.0,207660992.0,NMS,53.038,Northern Trust Corporation,Northern Trust Corporation,18.87224,0.024015782
340,NUE,EQUITY,42658357248.0,285799008.0,NYQ,46.965,Nucor Corporation,Nucor Corporation,9.004042,0.010552371
341,NVDA,EQUITY,711939457024.0,2492000000.0,NMS,9.512,NVIDIA Corporation,NVIDIA Corporation,88.09436,0.00056838366
342,NVR,EQUITY,16619247616.0,3482750.0,NYQ,858.901,"NVR, Inc.","NVR, Inc.",15.472605,
343,NWL,EQUITY,9694866432.0,425400000.0,NMS,9.532,Newell Brands Inc.,Newell Brands Inc.,16.163122,0.042047534
344,NWS,EQUITY,13754784768.0,199519008.0,NMS,13.853,News Corporation,News Corporation,28.13253,0.008752735
345,NWSA,EQUITY,13662575616.0,392828000.0,NMS,13.853,News Corporation,News Corporation,27.710844,0.00886918
346,NXPI,EQUITY,51614932992.0,265932992.0,NMS,25.298,NXP Semiconductors N.V.,NXP Semiconductors N.V.,34.752014,0.0107912915
347,O,EQUITY,39747817472.0,565764992.0,NYQ,32.991,Realty Income Corporation,Realty Income Corporation,55.40615,0.04221324
348,ODFL,EQUITY,36522315776.0,115011000.0,NMS,29.735,"Old Dominion Freight Line, Inc.","Old Dominion Freight Line, Inc.",39.26734,0.002368396
349,OGN,EQUITY,8942708736.0,253550000.0,NYQ,-6.382,Organon & Co.,Organon & Co.,5.902929,0.007932012
350,OKE,EQUITY,31672676352.0,445936992.0,NYQ,13.098,"ONEOK, Inc.","ONEOK, Inc.",22.230047,0.05310237
351,OMC,EQUITY,18484131840.0,212559008.0,NYQ,15.426,Omnicom Group Inc.,Omnicom Group Inc.,13.545171,0.032741994
352,ORCL,EQUITY,224504725504.0,2670449920.0,NYQ,-3.782,Oracle Corporation,Oracle Corporation,23.72848,0.014591441
353,ORLY,EQUITY,47167574016.0,67378400.0,NMS,-2.081,"O'Reilly Automotive, Inc.","O'Reilly Automotive, Inc.",24.32468,
354,OTIS,EQUITY,33437814784.0,424768992.0,NYQ,-9.073,Otis Worldwide Corporation,Otis Worldwide Corporation,28.12433,0.011366572
355,OXY,EQUITY,52643840000.0,933980992.0,NYQ,9.755,Occidental Petroleum Corporation,Occidental Petroleum Corporatio,,0.00069264066
356,PARA,EQUITY,,,NMS,,Paramount Global,Paramount Global,,
357,PAYC,EQUITY,21791166464.0,60025800.0,NYQ,14.231,"Paycom Software, Inc.","Paycom Software, Inc.",123.06101,
358,PAYX,EQUITY,47616315392.0,360756992.0,NMS,8.647,"Paychex, Inc.","Paychex, Inc.",37.49716,0.020353843
359,PBCT,EQUITY,9144754176.0,428024992.0,NMS,17.845,"People's United Financial, Inc.",People's,30.434471,0.034246575
360,PCAR,EQUITY,31426459648.0,347176992.0,NMS,32.636,PACCAR Inc,PACCAR Inc.,18.031872,0.014839799
361,PEAK,EQUITY,18942990336.0,539072000.0,NYQ,12.374,"Healthpeak Properties, Inc.","Healthpeak Properties, Inc.",30.689957,0.037618484
362,PEG,EQUITY,34890817536.0,505664000.0,NYQ,27.915,Public Service Enterprise Group Incorporated,Public Service Enterprise Group,,0.029908203
363,PENN,EQUITY,7578123776.0,169514000.0,NMS,19.459,"Penn National Gaming, Inc.","Penn National Gaming, Inc.",18.950829,
364,PEP,EQUITY,231255130112.0,1382649984.0,NMS,11.484,"PepsiCo, Inc.","Pepsico, Inc.",28.493187,0.025506172
365,PFE,EQUITY,296421294080.0,5612870144.0,NYQ,13.49,Pfizer Inc.,"Pfizer, Inc.",15.084548,0.029473282
366,PFG,EQUITY,19675621376.0,265068992.0,NMS,60.393,"Principal Financial Group, Inc.",Principal Financial Group Inc,11.933811,0.032846205
367,PG,EQUITY,374596173824.0,2419950080.0,NYQ,18.7,The Procter & Gamble Company,Procter & Gamble Company (The),28.288559,0.021981731
368,PGR,EQUITY,67460210688.0,584400000.0,NYQ,30.876,The Progressive Corporation,Progressive Corporation (The),16.778343,0.042944785
369,PH,EQUITY,38172811264.0,128515000.0,NYQ,66.068,Parker-Hannifin Corporation,Parker-Hannifin Corporation,20.70617,0.013211592
370,PHM,EQUITY,11499707392.0,253186000.0,NYQ,28.011,"PulteGroup, Inc.","PulteGroup, Inc.",7.0255218,0.012115774
371,PKG,EQUITY,14816664576.0,94990800.0,NYQ,38.256,Packaging Corporation of America,Packaging Corporation of Americ,19.867533,0.026150627
372,PKI,EQUITY,22661734400.0,126200000.0,NYQ,55.139,"PerkinElmer, Inc.","PerkinElmer, Inc.",17.915794,0.0015612803
373,PLD,EQUITY,121663643648.0,739326976.0,NYQ,43.881,"Prologis, Inc.","Prologis, Inc.",62.23903,0.015844505
374,PM,EQUITY,144707338240.0,1556829952.0,NYQ,-6.773,Philip Morris International Inc.,Philip Morris International Inc,16.19338,0.052387122
375,PNC,EQUITY,81988124672.0,422640992.0,NYQ,121.158,"The PNC Financial Services Group, Inc.","PNC Financial Services Group, I",19.069105,0.024320828
376,PNR,EQUITY,9394186240.0,165478000.0,NYQ,14.129,Pentair plc,Pentair plc.,18.791792,0.01425221
377,PNW,EQUITY,8702857216.0,112819000.0,NYQ,53.759,Pinnacle West Capital Corporation,Pinnacle West Capital Corporati,15.29645,0.04490127
378,POOL,EQUITY,18242043904.0,40088000.0,NMS,24.581,Pool Corporation,Pool Corporation,30.844572,0.0061262543
379,PPG,EQUITY,32201070592.0,237400992.0,NYQ,26.339,"PPG Industries, Inc.","PPG Industries, Inc.",22.792807,0.01706432
380,PPL,EQUITY,21324089344.0,750716032.0,NYQ,19.176,PPL Corporation,PPL Corporation,,0.060739115
381,PRU,EQUITY,45473402880.0,378000000.0,NYQ,163.315,"Prudential Financial, Inc.","Prudential Financial, Inc.",6.5526447,0.038183954
382,PSA,EQUITY,69447598080.0,175355008.0,NYQ,28.577,Public Storage,Public Storage,47.310955,0.021440824
383,PSX,EQUITY,36445257728.0,438201984.0,NYQ,41.404,Phillips 66,Phillips 66,,0.044378694
384,PTC,EQUITY,13161587712.0,117872000.0,NMS,17.399,PTC Inc.,PTC Inc.,27.707195,
385,PVH,EQUITY,6204563968.0,69977600.0,NYQ,73.524,PVH Corp.,PVH Corp.,12.668239,0.0
386,PWR,EQUITY,19190341632.0,142499008.0,NYQ,33.288,"Quanta Services, Inc.","Quanta Services, Inc.",35.355736,0.0018103642
387,PXD,EQUITY,61299605504.0,244134000.0,NYQ,95.006,Pioneer Natural Resources Company,Pioneer Natural Resources Compa,39.982483,0.0088752685
388,PYPL,EQUITY,142154776576.0,1174930048.0,NMS,18.816,"PayPal Holdings, Inc.","PayPal Holdings, Inc.",29.091127,
389,QCOM,EQUITY,179412795392.0,1120000000.0,NMS,8.844,QUALCOMM Incorporated,QUALCOMM Incorporated,20.354511,0.01678657
390,QRVO,EQUITY,14370875392.0,110223000.0,NMS,42.8,"Qorvo, Inc.","Qorvo, Inc.",13.502486,
391,RCL,EQUITY,20607414272.0,254790000.0,NYQ,25.384,Royal Caribbean Cruises Ltd.,D/B/A Royal Caribbean Cruises L,,0.0
392,RE,EQUITY,11852037120.0,39369000.0,NYQ,253.398,"Everest Re Group, Ltd.","Everest Re Group, Ltd.",11.9006195,0.021016948
393,REG,EQUITY,12306789376.0,171212992.0,NMS,35.557,Regency Centers Corporation,Regency Centers Corporation,37.051544,0.035207104
394,REGN,EQUITY,74741850112.0,105720000.0,NMS,163.522,"Regeneron Pharmaceuticals, Inc.","Regeneron Pharmaceuticals, Inc.",11.115295,
395,RF,EQUITY,22063734784.0,953283008.0,NYQ,17.752,Regions Financial Corporation,Regions Financial Corporation,8.671787,0.027729258
396,RHI,EQUITY,13567787008.0,111330000.0,NYQ,12.022,Robert Half International Inc.,Robert Half International Inc.,26.051733,0.012636612
397,RJF,EQUITY,23193225216.0,206162000.0,NYQ,40.075,"Raymond James Financial, Inc.","Raymond James Financial, Inc.",16.968325,0.009706019
398,RL,EQUITY,9078816768.0,48735800.0,NYQ,38.844,Ralph Lauren Corporation,Ralph Lauren Corporation,22.808395,0.011694166
399,RMD,EQUITY,35936022528.0,145723008.0,NYQ,20.767,ResMed Inc.,ResMed Inc.,72.275795,0.0067116874
400,ROK,EQUITY,32981336064.0,116013000.0,NYQ,20.6,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",24.550087,0.015563637
401,ROL,EQUITY,17243856896.0,492048992.0,NYQ,2.239,"Rollins, Inc.","Rollins, Inc.",49.568596,0.008616577
402,ROP,EQUITY,50096939008.0,105485000.0,NYQ,107.525,"Roper Technologies, Inc.","Roper Technologies, Inc.",45.071655,0.004875934
403,ROST,EQUITY,33866678272.0,353329984.0,NMS,11.262,"Ross Stores, Inc.","Ross Stores, Inc.",21.466965,0.012607831
404,RSG,EQUITY,42160955392.0,317095008.0,NYQ,27.939,"Republic Services, Inc.","Republic Services, Inc.",35.081795,0.013326677
405,RTX,EQUITY,150471294976.0,1496780032.0,NYQ,47.605,Raytheon Technologies Corporation,Raytheon Technologies Corporati,45.695454,0.019368794
406,SBAC,EQUITY,36872404992.0,108781000.0,NMS,-45.29,SBA Communications Corporation,SBA Communications Corporation,130.06908,0.007129467
407,SBNY,EQUITY,19190106112.0,60632400.0,NMS,128.188,Signature Bank,Signature Bank,22.68161,0.007331522
408,SBUX,EQUITY,,,NMS,,Starbucks Corporation,Starbucks Corporation,,
409,SCHW,EQUITY,172422709248.0,1811309952.0,NYQ,25.139,The Charles Schwab Corporation,Charles Schwab Corporation (The,34.716404,0.007918179
410,SEDG,EQUITY,17123010560.0,52519500.0,NMS,23.65,"SolarEdge Technologies, Inc.","SolarEdge Technologies, Inc.",122.29239,
411,SEE,EQUITY,10360617984.0,148156992.0,NYQ,0.855,Sealed Air Corporation,Sealed Air Corporation,23.026012,0.010711098
412,SHW,EQUITY,67696386048.0,262196000.0,NYQ,10.284,The Sherwin-Williams Company,Sherwin-Williams Company (The),35.37334,0.008390349
413,SIVB,EQUITY,34882031616.0,58687400.0,NMS,208.53,SVB Financial Group,SVB Financial Group,18.235004,
414,SJM,EQUITY,14631173120.0,108363000.0,NYQ,76.469,The J. M. Smucker Company,J.M. Smucker Company (The) New,19.266554,0.028769312
415,SLB,EQUITY,59380338688.0,1402630016.0,NYQ,9.526,Schlumberger Limited,Schlumberger N.V.,36.370274,0.011726079
416,SNA,EQUITY,11271794688.0,53535000.0,NYQ,75.333,Snap-on Incorporated,Snap-On Incorporated,14.369072,0.023778453
417,SNPS,EQUITY,52285534208.0,153438000.0,NMS,34.595,"Synopsys, Inc.","Synopsys, Inc.",70.84408,
418,SO,EQUITY,75839283200.0,1059800000.0,NYQ,27.07,The Southern Company,Southern Company (The),25.548018,0.037518036
419,SPG,EQUITY,45139070976.0,328611008.0,NYQ,10.152,"Simon Property Group, Inc.","Simon Property Group, Inc.",22.237314,0.042265426
420,SPGI,EQUITY,100692205568.0,241000000.0,NYQ,7.656,S&P Global Inc.,S&P Global Inc.,36.02121,0.0073098335
421,SRE,EQUITY,52393623552.0,319336992.0,NYQ,74.185,Sempra,DBA Sempra,47.065407,0.027319653
422,STE,EQUITY,24703680512.0,100023000.0,NYQ,65.415,STERIS plc,STERIS plc (Ireland),89.810905,0.007014675
423,STT,EQUITY,33506240512.0,365628992.0,NYQ,69.3,State Street Corporation,State Street Corporation,13.502283,0.023929896
424,STX,EQUITY,20785297408.0,222636000.0,NMS,2.677,Seagate Technology Holdings plc,Seagate Technology Holdings PLC,13.739514,0.028534925
425,STZ,EQUITY,43314143232.0,164264000.0,NYQ,59.573,"Constellation Brands, Inc.","Constellation Brands, Inc.",59.66167,0.013335688
426,SWK,EQUITY,23869661184.0,163032992.0,NYQ,64.811,"Stanley Black & Decker, Inc.","Stanley Black & Decker, Inc.",13.250974,0.02083033
427,SWKS,EQUITY,23121930240.0,165387008.0,NMS,32.045,"Skyworks Solutions, Inc.","Skyworks Solutions, Inc.",15.58584,0.014881168
428,SYF,EQUITY,20065251328.0,547259008.0,NYQ,24.125,Synchrony Financial,Synchrony Financial,5.186731,0.024175823
429,SYK,EQUITY,102456500224.0,377240000.0,NYQ,37.584,Stryker Corporation,Stryker Corporation,54.66888,0.009581384
430,SYY,EQUITY,42314625024.0,512656000.0,NYQ,3.266,Sysco Corporation,Sysco Corporation,61.96697,0.02256838
431,T,EQUITY,170741317632.0,7141000192.0,NYQ,22.937,AT&T Inc.,AT&T Inc.,185.34885,0.08915559
432,TAP,EQUITY,11670380544.0,200584992.0,NYQ,61.206,Molson Coors Beverage Company,Molson Coors Beverage Company,,0.0064247926
433,TDG,EQUITY,37769252864.0,55248900.0,NYQ,-52.821,TransDigm Group Incorporated,Transdigm Group Incorporated,65.77064,
434,TDY,EQUITY,22110365696.0,46655200.0,NYQ,158.971,Teledyne Technologies Incorporated,Teledyne Technologies Incorpora,47.681858,
435,TECH,EQUITY,17552031744.0,39295300.0,NMS,41.743,Bio-Techne Corporation,Bio-Techne Corp,102.990555,0.002942123
436,TEL,EQUITY,44512358400.0,326312992.0,NYQ,32.516,TE Connectivity Ltd.,TE Connectivity Ltd. New Switze,20.095757,0.014867633
437,TER,EQUITY,20427661312.0,163004000.0,NMS,15.498,"Teradyne, Inc.","Teradyne, Inc.",23.605198,0.0032602495
438,TFC,EQUITY,80453820416.0,1334889984.0,NYQ,46.616,Truist Financial Corporation,Truist Financial Corporation,14.221332,0.031127743
439,TFX,EQUITY,16207900672.0,46845000.0,NYQ,78.086,Teleflex Incorporated,Teleflex Incorporated,37.837925,0.0040663774
440,TGT,EQUITY,106727268352.0,479124000.0,NYQ,28.702,Target Corporation,Target Corporation,16.394716,0.013545891
